,condition,distance,approach_speed,approach_time,acceleration_time,height,trial_started,trial_ended,response
0,noise,1.4142135623700003,1.2,4.5,1,0.6,1534239612708,1534239621808,0.8242103665033621
1,noise,2.0,0.0,2.0,1,0.6,1534239621933,1534239628384,1.5137930990163002
2,noise,1.0,1.2,2.5,1,0.6,1534239628500,1534239636238,0.7615007428908291
3,noise,5.65685424949,0.0,2.0,1,0.6,1534239636353,1534239641851,4.816427900014861
4,noise,1.4142135623700003,1.2,2.5,1,0.6,1534239641965,1534239647009,1.4359186348581001
5,noise,1.4142135623700003,1.2,4.5,1,0.6,1534239647122,1534239653929,1.14940746357849
6,noise,4.0,1.2,4.5,1,0.6,1534239654041,1534239661598,2.10411403563003
7,noise,5.65685424949,1.2,4.5,1,0.6,1534239661712,1534239670347,2.96611692596636
8,noise,2.82842712475,0.0,2.0,1,0.6,1534239670464,1534239675465,1.3717926345933402
9,noise,4.0,1.2,4.5,1,0.6,1534239675579,1534239683281,1.9583891540413703
10,noise,4.0,1.2,4.5,1,0.6,1534239683394,1534239690037,1.78073273855015
11,noise,2.82842712475,0.0,2.0,1,0.6,1534239690156,1534239694478,1.15770104136386
12,noise,4.0,0.0,2.0,1,0.6,1534239694591,1534239698851,1.57005264076839
13,noise,2.82842712475,1.2,2.5,1,0.6,1534239698967,1534239703757,1.36628152566374
14,noise,4.0,0.0,2.0,1,0.6,1534239703873,1534239709025,1.8871106163048201
15,noise,1.4142135623700003,1.2,4.5,1,0.6,1534239709138,1534239716641,0.384116817063469
16,noise,2.82842712475,1.2,4.5,1,0.6,1534239716757,1534239723383,0.9076062848221781
17,noise,2.0,0.0,2.0,1,0.6,1534239723500,1534239728356,0.8379665165692709
18,noise,1.0,1.2,4.5,1,0.6,1534239728468,1534239736476,0.5548782833149499
19,noise,2.0,1.2,2.5,1,0.6,1534239736593,1534239741540,1.34188037857946
20,noise,4.0,0.0,2.0,1,0.6,1534239741656,1534239745864,1.72878734065059
21,noise,2.0,1.2,4.5,1,0.6,1534239745977,1534239753022,1.45591624057874
22,noise,1.4142135623700003,0.0,2.0,1,0.6,1534239753136,1534239757945,0.757614652392671
23,noise,2.0,0.0,2.0,1,0.6,1534239758057,1534239762263,1.2257494607333999
24,noise,1.4142135623700003,0.0,2.0,1,0.6,1534239762379,1534239768359,0.961753400350157
25,noise,1.0,0.0,2.0,1,0.6,1534239768473,1534239773129,0.606901755477394
26,noise,2.82842712475,1.2,4.5,1,0.6,1534239773245,1534239781597,1.75815891888726
27,noise,5.65685424949,0.0,2.0,1,0.6,1534239781710,1534239786573,2.212284508902
28,noise,1.4142135623700003,0.0,2.0,1,0.6,1534239786687,1534239790849,0.8640920823702529
29,noise,2.82842712475,1.2,4.5,1,0.6,1534239790963,1534239798520,1.66898654789046
30,noise,2.82842712475,1.2,2.5,1,0.6,1534239798636,1534239803330,1.61699122500409
31,noise,5.65685424949,1.2,2.5,1,0.6,1534239803445,1534239809360,4.68652614405696
32,noise,1.4142135623700003,1.2,4.5,1,0.6,1534239809483,1534239816434,0.848881878547753
