,condition,distance,approach_speed,approach_time,acceleration_time,height,trial_started,trial_ended,response
0,noise,1.0,1.2,4.5,1,0.6,1534409611050,1534409618638,0.9332598176502271
1,noise,4.0,1.2,4.5,1,0.6,1534409618764,1534409625964,2.75741778488558
2,noise,2.82842712475,1.2,2.5,1,0.6,1534409626079,1534409631819,1.8500227750073999
3,noise,1.0,0.0,2.0,1,0.6,1534409631934,1534409635724,0.749020668664635
4,noise,2.82842712475,1.2,2.5,1,0.6,1534409635848,1534409642164,3.1049614973270203
5,noise,5.65685424949,1.2,2.5,1,0.6,1534409642295,1534409648807,3.9040649263160896
6,noise,1.4142135623700003,0.0,2.0,1,0.6,1534409648921,1534409652670,0.7429773982054829
7,noise,1.4142135623700003,1.2,2.5,1,0.6,1534409652806,1534409658640,1.06832188736559
8,noise,4.0,0.0,2.0,1,0.6,1534409658769,1534409662907,2.2792594743241
9,noise,1.4142135623700003,1.2,4.5,1,0.6,1534409663018,1534409670669,0.962606950466236
10,noise,1.4142135623700003,0.0,2.0,1,0.6,1534409670782,1534409674670,0.747013375737851
11,noise,2.0,1.2,4.5,1,0.6,1534409674793,1534409682397,0.9123421563503391
12,noise,2.82842712475,1.2,4.5,1,0.6,1534409682521,1534409690937,1.1166998689376102
13,noise,1.4142135623700003,1.2,2.5,1,0.6,1534409691155,1534409696738,1.0290506148806
14,noise,5.65685424949,0.0,2.0,1,0.6,1534409696844,1534409702435,7.1364938504559
15,noise,2.82842712475,1.2,2.5,1,0.6,1534409702554,1534409708330,3.3611474657027203
16,noise,2.0,0.0,2.0,1,0.6,1534409708448,1534409713160,1.16529627373778
17,noise,1.0,0.0,2.0,1,0.6,1534409713278,1534409717458,0.654685247574469
18,noise,2.0,1.2,4.5,1,0.6,1534409717632,1534409725194,2.02031065468676
19,noise,1.0,1.2,2.5,1,0.6,1534409725302,1534409730792,0.704412760748998
20,noise,5.65685424949,0.0,2.0,1,0.6,1534409730905,1534409735306,4.52502525872603
21,noise,4.0,0.0,2.0,1,0.6,1534409735416,1534409742405,3.02682179213601
22,noise,4.0,0.0,2.0,1,0.6,1534409742526,1534409746497,2.76253904538906
23,noise,1.4142135623700003,1.2,2.5,1,0.6,1534409746618,1534409752287,1.06903180791171
24,noise,4.0,1.2,4.5,1,0.6,1534409752402,1534409760591,3.5623492675131603
25,noise,4.0,1.2,4.5,1,0.6,1534409760708,1534409767754,3.11184552392164
26,noise,1.4142135623700003,1.2,2.5,1,0.6,1534409767875,1534409773204,0.9595003044674151
27,noise,2.0,1.2,2.5,1,0.6,1534409773325,1534409778724,0.996863680026628
28,noise,5.65685424949,1.2,2.5,1,0.6,1534409778836,1534409784394,3.43267275312883
29,noise,1.4142135623700003,1.2,4.5,1,0.6,1534409784510,1534409791589,1.14371552406681
30,noise,5.65685424949,1.2,4.5,1,0.6,1534409791701,1534409804074,3.8253946920027997
31,noise,4.0,1.2,2.5,1,0.6,1534409804186,1534409810993,1.58296575362412
32,noise,2.0,1.2,2.5,1,0.6,1534409811110,1534409816590,1.41427253146191
33,noise,1.4142135623700003,1.2,2.5,1,0.6,1534409816706,1534409821816,0.9669409947488241
