,condition,distance,approach_speed,approach_time,acceleration_time,height,trial_started,trial_ended,response
0,noise,1.4142135623700003,0.0,2.0,1,0.6,1536829447339,1536829452773,1.08460542619396
1,noise,1.0,1.2,4.5,1,0.6,1536829452882,1536829459789,0.9857303222308549
2,noise,1.4142135623700003,1.2,2.5,1,0.6,1536829459898,1536829466094,1.70697693573555
3,noise,2.82842712475,1.2,2.5,1,0.6,1536829466206,1536829472511,2.8060571617403
4,noise,1.0,1.2,2.5,1,0.6,1536829472622,1536829481042,0.9607359592461621
5,noise,1.4142135623700003,1.2,4.5,1,0.6,1536829481159,1536829490440,1.19567481055259
6,noise,2.0,1.2,2.5,1,0.6,1536829490557,1536829496761,1.8567044862306499
7,noise,2.0,1.2,2.5,1,0.6,1536829496877,1536829502385,1.40496251556454
8,noise,1.0,0.0,2.0,1,0.6,1536829502497,1536829507107,0.581569761607838
9,noise,1.0,1.2,4.5,1,0.6,1536829507219,1536829515399,1.36978311450744
10,noise,2.0,1.2,4.5,1,0.6,1536829515513,1536829524428,1.4221015738950402
11,noise,5.65685424949,1.2,2.5,1,0.6,1536829524546,1536829530920,2.92042941331416
12,noise,1.0,1.2,2.5,1,0.6,1536829531030,1536829536734,0.727008214637663
13,noise,4.0,0.0,2.0,1,0.6,1536829536850,1536829543614,1.14982888719224
14,noise,5.65685424949,1.2,2.5,1,0.6,1536829543726,1536829549989,2.6160327855920698
15,noise,2.82842712475,0.0,2.0,1,0.6,1536829550103,1536829556067,1.4121954631884
16,noise,2.0,0.0,2.0,1,0.6,1536829556182,1536829563323,1.00310066815313
17,noise,4.0,1.2,2.5,1,0.6,1536829563435,1536829571000,1.92233936879094
18,noise,2.82842712475,0.0,2.0,1,0.6,1536829571113,1536829577641,2.3604510485557997
19,noise,2.82842712475,0.0,2.0,1,0.6,1536829577753,1536829583226,2.54410649024587
20,noise,2.0,1.2,4.5,1,0.6,1536829583340,1536829592841,1.7225157999572598
21,noise,1.0,1.2,2.5,1,0.6,1536829592957,1536829598184,0.769748141113698
22,noise,2.0,1.2,2.5,1,0.6,1536829598300,1536829604572,1.2542206626763701
23,noise,2.82842712475,1.2,4.5,1,0.6,1536829604684,1536829613186,1.3005695491683302
24,noise,2.0,1.2,4.5,1,0.6,1536829613303,1536829620467,1.30919258653125
25,noise,2.0,1.2,2.5,1,0.6,1536829620588,1536829626616,1.78738612969237
26,noise,4.0,1.2,2.5,1,0.6,1536829626731,1536829632464,2.0984070032012703
27,noise,1.4142135623700003,1.2,4.5,1,0.6,1536829632580,1536829640416,1.0174064710499902
28,noise,2.0,1.2,4.5,1,0.6,1536829640531,1536829648122,0.978869739773799
29,noise,5.65685424949,1.2,4.5,1,0.6,1536829648237,1536829658214,3.04099309305313
30,noise,4.0,0.0,2.0,1,0.6,1536829658327,1536829663455,1.8334296047044398
31,noise,2.0,1.2,4.5,1,0.6,1536829663569,1536829671310,1.2581407430896798
32,noise,2.82842712475,1.2,4.5,1,0.6,1536829671429,1536829679172,1.24604573472362
33,noise,5.65685424949,0.0,2.0,1,0.6,1536829679285,1536829686133,3.31734259573619
34,noise,1.0,1.2,2.5,1,0.6,1536829686249,1536829692504,0.7217755057948371
35,noise,2.82842712475,1.2,4.5,1,0.6,1536829692623,1536829700281,1.42265372668202
36,noise,5.65685424949,0.0,2.0,1,0.6,1536829700398,1536829707628,3.6706268097888897
37,noise,4.0,1.2,4.5,1,0.6,1536829707741,1536829716097,1.81448202701197
38,noise,1.4142135623700003,1.2,2.5,1,0.6,1536829716212,1536829722013,0.7907763193938949
39,noise,4.0,1.2,2.5,1,0.6,1536829722127,1536829730737,4.78752168841145
40,noise,1.0,1.2,4.5,1,0.6,1536829730849,1536829738493,0.389062224654651
41,noise,1.0,1.2,4.5,1,0.6,1536829738606,1536829746404,0.40592231850615396
42,noise,2.82842712475,1.2,2.5,1,0.6,1536829746519,1536829753561,1.05793303644702
43,noise,1.4142135623700003,1.2,4.5,1,0.6,1536829753678,1536829760892,0.9524085004224481
44,noise,2.0,1.2,2.5,1,0.6,1536829761007,1536829766891,1.94426662382928
45,noise,2.0,1.2,2.5,1,0.6,1536829767004,1536829774747,1.67099844943428
46,noise,5.65685424949,1.2,4.5,1,0.6,1536829774863,1536829783775,3.0242877615306605
47,noise,4.0,1.2,2.5,1,0.6,1536829783888,1536829790790,2.77540847907547
48,noise,2.0,1.2,2.5,1,0.6,1536829790910,1536829796987,0.7952295346410111
49,noise,5.65685424949,0.0,2.0,1,0.6,1536829797104,1536829805559,1.55266927966836
