,condition,distance,approach_speed,approach_time,acceleration_time,height,trial_started,trial_ended,response
0,noise,1.0,1.2,4.5,1,0.6,1537531467847,1537531477695,1.96993068815294
1,noise,2.0,1.2,4.5,1,0.6,1537531477798,1537531484701,2.7371922959526302
2,noise,4.0,0.0,2.0,1,0.6,1537531484815,1537531490053,2.6862199077733795
3,noise,1.0,1.2,2.5,1,0.6,1537531490157,1537531496462,1.85334113963314
4,noise,5.65685424949,1.2,4.5,1,0.6,1537531496571,1537531506920,4.2019771304333595
5,noise,5.65685424949,1.2,4.5,1,0.6,1537531507023,1537531516918,5.669873159480701
6,noise,2.0,1.2,2.5,1,0.6,1537531517023,1537531523813,3.29336060821859
7,noise,5.65685424949,1.2,2.5,1,0.6,1537531523919,1537531530319,4.83238500190403
8,noise,2.82842712475,1.2,2.5,1,0.6,1537531530428,1537531537813,5.06968965287674
9,noise,4.0,1.2,4.5,1,0.6,1537531537922,1537531548271,4.10136727009666
10,noise,4.0,0.0,2.0,1,0.6,1537531548384,1537531556253,2.9730160446118
11,noise,4.0,1.2,2.5,1,0.6,1537531556366,1537531563424,3.5696552138950404
12,noise,1.4142135623700003,0.0,2.0,1,0.6,1537531563540,1537531569533,0.9069731913248491
13,noise,4.0,1.2,4.5,1,0.6,1537531569638,1537531578638,2.36667922724744
14,noise,5.65685424949,1.2,4.5,1,0.6,1537531578745,1537531587468,4.77086052535679
15,noise,1.4142135623700003,0.0,2.0,1,0.6,1537531587578,1537531593264,0.39326148137521105
16,noise,5.65685424949,1.2,4.5,1,0.6,1537531593375,1537531603415,6.240685560048401
17,noise,2.82842712475,1.2,2.5,1,0.6,1537531603526,1537531609491,3.6510307366732
18,noise,1.0,1.2,2.5,1,0.6,1537531609596,1537531616010,1.04482749454936
19,noise,2.82842712475,0.0,2.0,1,0.6,1537531616120,1537531622067,3.0309037669562
20,noise,4.0,0.0,2.0,1,0.6,1537531622171,1537531628175,3.06263436948542
21,noise,2.0,1.2,2.5,1,0.6,1537531628283,1537531636653,1.9351009082463202
22,noise,2.0,1.2,4.5,1,0.6,1537531636776,1537531645240,1.50213942231846
23,noise,1.4142135623700003,1.2,4.5,1,0.6,1537531645350,1537531654083,2.04756087147276
24,noise,2.0,1.2,4.5,1,0.6,1537531654201,1537531661519,2.56910184303146
25,noise,5.65685424949,1.2,2.5,1,0.6,1537531661631,1537531668402,2.41670472546752
26,noise,2.82842712475,1.2,4.5,1,0.6,1537531668513,1537531675481,1.6615365621712899
27,noise,5.65685424949,0.0,2.0,1,0.6,1537531675592,1537531682613,2.26222843358692
28,noise,1.0,1.2,4.5,1,0.6,1537531682719,1537531691147,1.60886692449936
29,noise,1.4142135623700003,1.2,2.5,1,0.6,1537531691256,1537531697198,1.0174435916632099
30,noise,5.65685424949,1.2,4.5,1,0.6,1537531697312,1537531705361,6.46620608337967
31,noise,1.4142135623700003,0.0,2.0,1,0.6,1537531705474,1537531710800,0.5960393008335739
32,noise,2.0,1.2,2.5,1,0.6,1537531710911,1537531716066,7.143141197603769
33,noise,2.82842712475,0.0,2.0,1,0.6,1537531716176,1537531722283,1.43662159763226
