,condition,distance,approach_speed,approach_time,acceleration_time,height,trial_started,trial_ended,response
0,noise,4.0,0.0,2.0,1,0.6,1536052856756,1536052862679,0.7636363100766159
1,noise,2.0,1.2,4.5,1,0.6,1536052862792,1536052870228,0.800229904318103
2,noise,5.65685424949,0.0,2.0,1,0.6,1536052870341,1536052876132,1.14910629174379
3,noise,1.4142135623700003,0.0,2.0,1,0.6,1536052876247,1536052880636,0.5509892035944389
4,noise,5.65685424949,1.2,4.5,1,0.6,1536052880748,1536052888455,1.67169516907632
5,noise,4.0,1.2,4.5,1,0.6,1536052888570,1536052895771,1.0540313771587
6,noise,2.82842712475,0.0,2.0,1,0.6,1536052895884,1536052900935,0.8424134244058751
7,noise,1.4142135623700003,1.2,4.5,1,0.6,1536052901043,1536052908853,0.9309464835671529
8,noise,2.0,1.2,2.5,1,0.6,1536052908963,1536052915107,1.23799985754668
9,noise,2.0,1.2,2.5,1,0.6,1536052915220,1536052922027,1.05338703146304
10,noise,1.4142135623700003,1.2,4.5,1,0.6,1536052922136,1536052929425,0.766740907603797
11,noise,5.65685424949,0.0,2.0,1,0.6,1536052929537,1536052935307,1.60394664326349
12,noise,4.0,0.0,2.0,1,0.6,1536052935416,1536052940949,1.2776317629757
13,noise,1.0,0.0,2.0,1,0.6,1536052941063,1536052945469,0.559078316537715
14,noise,5.65685424949,1.2,2.5,1,0.6,1536052945586,1536052951266,1.45680750408195
15,noise,2.82842712475,1.2,4.5,1,0.6,1536052951375,1536052958844,1.0067376496735898
16,noise,5.65685424949,0.0,2.0,1,0.6,1536052958959,1536052965456,1.55460093582488
17,noise,2.82842712475,0.0,2.0,1,0.6,1536052965569,1536052970906,1.2431670848362602
18,noise,2.0,1.2,2.5,1,0.6,1536052971021,1536052977333,0.8668774439361251
19,noise,5.65685424949,1.2,2.5,1,0.6,1536052977449,1536052984845,2.1516218433945102
20,noise,1.0,1.2,4.5,1,0.6,1536052984958,1536052992402,0.568534577927065
21,noise,1.0,0.0,2.0,1,0.6,1536052992518,1536052997212,0.491524717761332
22,noise,1.4142135623700003,1.2,2.5,1,0.6,1536052997328,1536053002306,0.8723728205367769
23,noise,2.0,0.0,2.0,1,0.6,1536053002420,1536053008041,1.03603253866612
24,noise,4.0,1.2,2.5,1,0.6,1536053008160,1536053014880,1.80393662329285
25,noise,2.0,0.0,2.0,1,0.6,1536053014995,1536053019213,0.8927245162341421
26,noise,5.65685424949,1.2,4.5,1,0.6,1536053019331,1536053026920,2.14802465174174
27,noise,4.0,0.0,2.0,1,0.6,1536053027035,1536053031574,1.33647575162774
28,noise,1.0,1.2,2.5,1,0.6,1536053031690,1536053036746,0.7923598716831859
29,noise,4.0,1.2,4.5,1,0.6,1536053036865,1536053044212,1.7349981277183602
30,noise,2.82842712475,1.2,4.5,1,0.6,1536053044332,1536053052256,1.04239163933601
31,noise,2.0,1.2,4.5,1,0.6,1536053052372,1536053059321,0.786129848771721
32,noise,2.82842712475,1.2,4.5,1,0.6,1536053059437,1536053067083,0.731369976583557
33,noise,2.0,1.2,4.5,1,0.6,1536053067200,1536053074671,0.630328953735927
34,noise,2.82842712475,1.2,4.5,1,0.6,1536053074787,1536053082201,0.9015836145222959
35,noise,2.82842712475,1.2,4.5,1,0.6,1536053082319,1536053090919,0.777431184177996
36,noise,5.65685424949,0.0,2.0,1,0.6,1536053091031,1536053096190,1.23956220347135
37,noise,1.4142135623700003,0.0,2.0,1,0.6,1536053096305,1536053100800,0.619657253166074
38,noise,2.0,0.0,2.0,1,0.6,1536053100911,1536053105695,0.926413373940682
39,noise,1.0,1.2,2.5,1,0.6,1536053105805,1536053111120,0.5429583612231521
40,noise,2.82842712475,0.0,2.0,1,0.6,1536053111236,1536053116242,0.990432104768542
41,noise,4.0,1.2,2.5,1,0.6,1536053116362,1536053122413,1.60812278192655
42,noise,2.0,1.2,4.5,1,0.6,1536053122532,1536053129839,0.8458896062662521
43,noise,4.0,0.0,2.0,1,0.6,1536053129954,1536053135028,0.8920484701642599
44,noise,4.0,1.2,2.5,1,0.6,1536053135143,1536053141401,1.76437256781139
45,noise,4.0,0.0,2.0,1,0.6,1536053141521,1536053145644,1.05379601335038
46,noise,2.0,1.2,4.5,1,0.6,1536053145758,1536053152803,0.688220886055247
47,noise,2.82842712475,1.2,2.5,1,0.6,1536053152918,1536053158801,1.08263690763138
48,noise,5.65685424949,0.0,2.0,1,0.6,1536053158917,1536053163787,1.3082542602024299
49,noise,1.0,1.2,4.5,1,0.6,1536053163901,1536053171497,0.619880607970377
50,noise,2.0,1.2,4.5,1,0.6,1536053171614,1536053179095,0.918491403781384
