,condition,distance,approach_speed,approach_time,acceleration_time,height,trial_started,trial_ended,response
0,noise,5.65685424949,1.2,2.5,1,0.6,1536067219208,1536067227556,2.5807686270267403
1,noise,2.0,1.2,2.5,1,0.6,1536067227669,1536067234505,1.71812268701127
2,noise,1.0,1.2,2.5,1,0.6,1536067235802,1536067242276,0.650229012353628
3,noise,2.82842712475,0.0,2.0,1,0.6,1536067242386,1536067249964,2.08753754292238
4,noise,5.65685424949,1.2,4.5,1,0.6,1536067250124,1536067259958,4.40569082284923
5,noise,2.82842712475,1.2,4.5,1,0.6,1536067260075,1536067269143,2.8445132461617004
6,noise,4.0,1.2,2.5,1,0.6,1536067269256,1536067275650,3.29970826382743
7,noise,2.82842712475,0.0,2.0,1,0.6,1536067275760,1536067282466,2.23865933179102
8,noise,2.0,0.0,2.0,1,0.6,1536067282577,1536067292131,0.756067500205677
9,noise,1.0,1.2,2.5,1,0.6,1536067292234,1536067299197,0.467464034124783
10,noise,1.0,0.0,2.0,1,0.6,1536067299307,1536067304823,0.3715176749891289
11,noise,2.82842712475,1.2,4.5,1,0.6,1536067304929,1536067313010,2.4223144478517797
12,noise,2.0,1.2,2.5,1,0.6,1536067313129,1536067319103,2.17377788606647
13,noise,1.0,1.2,4.5,1,0.6,1536067319220,1536067328968,0.7205098965588209
14,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067329080,1536067335890,1.13284099614101
15,noise,4.0,0.0,2.0,1,0.6,1536067336000,1536067343745,2.82506383160829
16,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067343863,1536067349810,1.42067820071179
17,noise,4.0,1.2,4.5,1,0.6,1536067349917,1536067360520,3.62162306425456
18,noise,2.82842712475,1.2,4.5,1,0.6,1536067360633,1536067368503,1.93139730381102
19,noise,2.82842712475,1.2,2.5,1,0.6,1536067368624,1536067375065,3.36335594745529
20,noise,1.0,1.2,4.5,1,0.6,1536067375177,1536067383610,0.755663829916053
21,noise,2.0,1.2,4.5,1,0.6,1536067383720,1536067391745,1.39005968451568
22,noise,2.82842712475,1.2,2.5,1,0.6,1536067391858,1536067397610,2.78447280974235
23,noise,2.0,0.0,2.0,1,0.6,1536067397723,1536067404089,2.76627367923379
24,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067404198,1536067411157,1.57297292301314
25,noise,2.0,0.0,2.0,1,0.6,1536067411269,1536067418316,2.22819632339081
26,noise,2.82842712475,1.2,4.5,1,0.6,1536067418429,1536067426424,3.56676063269017
27,noise,4.0,0.0,2.0,1,0.6,1536067426532,1536067437278,3.5129373814039804
28,noise,1.4142135623700003,1.2,4.5,1,0.6,1536067437397,1536067445182,0.8890441180682729
29,noise,2.82842712475,1.2,2.5,1,0.6,1536067445299,1536067451598,3.33717584423793
30,noise,5.65685424949,1.2,4.5,1,0.6,1536067451711,1536067459262,4.33892920018455
31,noise,1.0,0.0,2.0,1,0.6,1536067459376,1536067465198,0.556714351065827
32,noise,5.65685424949,1.2,2.5,1,0.6,1536067465309,1536067472558,4.82054557368407
33,noise,1.0,1.2,4.5,1,0.6,1536067472669,1536067480755,0.894022214748027
34,noise,5.65685424949,1.2,4.5,1,0.6,1536067480875,1536067489303,4.81338138689628
35,noise,4.0,1.2,4.5,1,0.6,1536067489420,1536067497515,4.578016818877651
36,noise,4.0,1.2,4.5,1,0.6,1536067497630,1536067505251,2.45456193825855
37,noise,2.0,1.2,4.5,1,0.6,1536067505363,1536067513690,2.12958709397525
38,noise,5.65685424949,1.2,2.5,1,0.6,1536067513809,1536067519906,3.75664421759525
39,noise,5.65685424949,0.0,2.0,1,0.6,1536067520021,1536067525707,5.05408895842929
40,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067525823,1536067531834,1.36604528938732
41,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067531956,1536067537421,1.48683836443541
42,noise,1.0,1.2,2.5,1,0.6,1536067537541,1536067543197,0.8973471092044208
43,noise,2.0,1.2,2.5,1,0.6,1536067543318,1536067548514,2.9115424274989903
44,noise,1.4142135623700003,1.2,4.5,1,0.6,1536067548623,1536067556210,1.6096535242758403
45,noise,1.0,1.2,2.5,1,0.6,1536067556330,1536067561995,1.51792468382806
46,noise,4.0,0.0,2.0,1,0.6,1536067562106,1536067568239,3.7733022509799303
47,noise,4.0,1.2,4.5,1,0.6,1536067568355,1536067577744,3.72043546679902
48,noise,5.65685424949,1.2,2.5,1,0.6,1536067577861,1536067583742,4.33568507452017
49,noise,4.0,1.2,2.5,1,0.6,1536067583855,1536067589288,3.8410760716307903
50,noise,2.82842712475,1.2,4.5,1,0.6,1536067589401,1536067597155,2.62876451057175
51,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067597269,1536067603956,1.85672556584193
52,noise,5.65685424949,0.0,2.0,1,0.6,1536067604071,1536067610424,4.31063621085502
53,noise,1.4142135623700003,1.2,4.5,1,0.6,1536067610535,1536067618436,1.15925740434957
54,noise,4.0,1.2,2.5,1,0.6,1536067618549,1536067624409,3.3041235207349198
55,noise,1.4142135623700003,1.2,4.5,1,0.6,1536067624522,1536067632035,1.20341292008275
56,noise,2.82842712475,1.2,2.5,1,0.6,1536067632150,1536067640343,1.9429929069180802
57,noise,1.0,1.2,2.5,1,0.6,1536067640461,1536067647958,1.2142980069759899
58,noise,1.0,1.2,4.5,1,0.6,1536067648069,1536067655313,1.8894869470424802
59,noise,2.0,1.2,4.5,1,0.6,1536067655430,1536067663220,2.5481749190895497
60,noise,2.82842712475,1.2,4.5,1,0.6,1536067663340,1536067670743,3.19388601005031
61,noise,1.0,1.2,2.5,1,0.6,1536067670862,1536067680705,2.0217047172114797
62,noise,1.4142135623700003,1.2,4.5,1,0.6,1536067680822,1536067689262,3.8786306947746896
63,noise,4.0,0.0,2.0,1,0.6,1536067689373,1536067693905,5.323650433155589
64,noise,1.0,1.2,4.5,1,0.6,1536067694021,1536067706583,1.15641426952158
65,noise,2.0,1.2,2.5,1,0.6,1536067706707,1536067712983,2.44212142003563
66,noise,1.4142135623700003,0.0,2.0,1,0.6,1536067713098,1536067719063,1.4209918177323702
67,noise,2.82842712475,0.0,2.0,1,0.6,1536067719180,1536067728542,2.80412147499625
68,noise,2.82842712475,0.0,2.0,1,0.6,1536067728656,1536067734662,3.4209249198606604
69,noise,2.0,1.2,4.5,1,0.6,1536067734781,1536067742741,2.3846384815916
70,noise,2.0,0.0,2.0,1,0.6,1536067742855,1536067748929,2.33762658141859
71,noise,5.65685424949,0.0,2.0,1,0.6,1536067749043,1536067755971,6.735810506173349
72,noise,2.0,1.2,4.5,1,0.6,1536067756089,1536067763687,2.61158416292624
73,noise,1.0,1.2,2.5,1,0.6,1536067763802,1536067769780,0.7814176965875591
74,noise,2.0,1.2,4.5,1,0.6,1536067769894,1536067778274,2.3585871946738197
75,noise,1.0,1.2,4.5,1,0.6,1536067778391,1536067785832,1.0143963936863
76,noise,4.0,0.0,2.0,1,0.6,1536067785945,1536067791582,5.41027232367153
77,noise,4.0,1.2,2.5,1,0.6,1536067791694,1536067813088,5.92006503984581
78,noise,1.4142135623700003,1.2,2.5,1,0.6,1536067813204,1536067820769,2.13210072778332
79,noise,2.82842712475,0.0,2.0,1,0.6,1536067820886,1536067827048,4.76158705225133
80,noise,2.82842712475,0.0,2.0,1,0.6,1536067827160,1536067832998,5.15236595859834
81,noise,5.65685424949,1.2,4.5,1,0.6,1536067833111,1536067842371,5.1459080374774295
82,noise,2.0,0.0,2.0,1,0.6,1536067842489,1536067850917,6.28148894356634
