,condition,start_distance,approach_speed,acceleration_time,height,trial_started,trial_ended,response
225,rattle_mod,8.0,1,1,0.6,1536828389881,1536828399302,0.65472412109375
226,rattle_mod,1.4142135623700003,1,1,0.6,1536828399438,1536828401955,0.972325205802917
227,rattle_const,2.82842712475,1,1,0.6,1536828402082,1536828406194,0.786801159381866
228,rattle_const,1.4142135623700003,1,1,0.6,1536828406326,1536828409207,0.5993941426277161
229,rattle_const,1.4142135623700003,1,1,0.6,1536828409340,1536828412034,0.857664525508881
230,rattle_mod,4.0,1,1,0.6,1536828412180,1536828417445,0.781768918037415
231,rattle_mod,5.65685424949,1,1,0.6,1536828417577,1536828424594,0.7434326410293579
232,rattle_const,4.0,1,1,0.6,1536828424730,1536828429982,0.8052672743797299
233,rattle_mod,5.65685424949,1,1,0.6,1536828430115,1536828437074,0.736413538455963
234,rattle_const,8.0,1,1,0.6,1536828437226,1536828446436,0.8639526963233951
235,rattle_mod,1.4142135623700003,1,1,0.6,1536828446571,1536828449220,0.894682288169861
236,rattle_const,5.65685424949,1,1,0.6,1536828449354,1536828456142,0.9603515863418579
237,rattle_const,1.4142135623700003,1,1,0.6,1536828456279,1536828458580,1.1296349763870202
238,rattle_mod,2.82842712475,1,1,0.6,1536828458730,1536828462700,0.891201794147491
239,rattle_const,2.0,1,1,0.6,1536828462845,1536828466288,0.7813416123390201
